CustomerID,AccountNumber,AccountType,DateAccountOpened,AccountStatus
e8ce7e90-f037-49b3-b9de-24af8fd00214,5026314533,Loan,2013-02-10,Active
57f242b8-bd47-477e-897c-fb12974efc0c,8890933834,Checking,2004-12-21,Suspended
cf8345a9-a4e9-436e-a2e3-e3625ae64d6e,1291056911,Savings,2009-01-30,Closed
14164175-2a46-4b09-9648-932640a91e9b,1980086793,Checking,2003-06-20,Suspended
e5175e1b-bd3c-4310-8dac-6b626dde7476,6398648030,Loan,2015-03-24,Suspended
8ed25d84-4282-4689-9824-5f9e829b4dc7,9811404925,Loan,2009-05-15,Active
a59efaac-bc92-4932-816d-0735952d8a08,9848311217,Savings,2022-10-06,Suspended
c0c7e0c7-aa9c-4559-99b3-a1096f3c745c,9100989356,Credit Card,2021-07-27,Suspended
33713880-faa6-44ef-9bd0-9854830558db,3509342026,Credit Card,2018-03-16,Suspended
30c6bc96-5507-4f4a-94a6-34cd274e7533,4250826938,Credit Card,2019-09-30,Suspended
5ce0d976-be5a-4036-b108-e94cd02171c8,2357458836,Savings,2010-10-19,Closed
033c366d-e469-46da-8138-f5b6b5ae770b,2201982343,Checking,2013-09-21,Active
501b91a1-e581-42e5-ad64-09453d6595cc,3923107325,Credit Card,2021-12-01,Active
53820226-65ad-4a2b-8199-54b3d24ee251,2353958961,Credit Card,2021-10-07,Closed
a1995f0e-9b58-4981-bd7a-4d4293e6489f,4825819893,Loan,2004-04-05,Suspended
9a60f589-4a8d-467e-87ef-ea53d31b5a64,4628360833,Checking,2008-04-17,Closed
60d13334-da39-4bcb-8bc2-81c24b0fad98,6634555101,Credit Card,2002-05-27,Closed
e359e068-5707-4d87-b8c8-2d3f1663e482,5749225984,Checking,2004-06-10,Closed
c4d224bc-c0c7-4c9a-afce-4d141f03f832,8351297068,Savings,2003-08-14,Closed
1f4b5605-8b5e-4707-9017-20593e4923a9,1052790462,Loan,2007-07-25,Active
7fcd89ca-cb38-4414-9b2d-6fb45c522eca,8497525674,Loan,2016-12-03,Suspended
275b3e4c-6d74-4400-8e80-a6006a1a6272,3024979560,Savings,2013-02-17,Suspended
0b6b243f-ccfc-4747-82e5-0b6965ebf3b9,5473571202,Credit Card,2014-09-16,Suspended
53ad2c0d-ddf4-44dc-b5d2-d63a6ab71556,5423687519,Loan,2002-12-08,Suspended
1aaed996-f8c2-42e7-8dc3-7ab2ac86663e,453857771,Credit Card,2001-02-18,Closed
54cd966f-e3a0-465e-a79f-b93b70bff3be,3699283060,Credit Card,2004-08-20,Suspended
1649333e-f71b-47dc-a61a-d05283b39e47,5588463987,Loan,2001-07-31,Closed
bb1a6fd1-acb4-4d37-b989-585e7d6c4893,9926305018,Loan,2018-11-19,Active
e2ccdb67-12c1-4129-b40a-5304921a8072,4560007088,Credit Card,2021-05-27,Suspended
b5b3cdbb-7f2f-420a-9a65-37ba09278239,9497337540,Credit Card,2015-11-30,Suspended
5c4ca7a8-2b2f-4b20-a8e0-4a5bc2e7cbab,3320958423,Savings,2011-05-29,Closed
e7276a6f-2ccb-44d2-8414-1909237d496b,5626500356,Checking,2013-05-11,Suspended
16ddf862-2e20-4f67-ab27-3556f834aa97,8320839572,Checking,2000-02-22,Closed
4cbf736c-db24-432e-9810-19bc63bec7b2,997078035,Checking,2007-04-25,Active
76397d7c-74e9-4b5b-adfc-338e60a996b3,7926899948,Loan,2007-07-30,Active
80dc4dee-7e4e-4b1f-ba34-0d04030d727a,583836863,Loan,2012-09-04,Suspended
f9903816-8ea3-4e87-8755-a5a78a7517a9,2710541833,Credit Card,2015-04-07,Active
4dbfcc63-5787-41d4-b036-af7d55c779de,7879856390,Credit Card,2013-09-19,Active
107fe389-231c-42cc-9636-6c42320cd549,5435951411,Savings,2016-03-28,Suspended
b62f8f67-0777-47f1-bcf1-5043cb13ae89,8630108010,Credit Card,2008-08-21,Closed
7dea59ac-d827-4233-b4e5-1559eed628f2,9993086,Savings,2004-03-12,Closed
578fedc4-4d41-4729-ba92-13cb4733004b,9744970559,Savings,2017-11-01,Closed
ca0e42e5-0d5d-4291-8cbd-7a7ace2eca3f,4266130960,Credit Card,2000-10-28,Closed
5deacdbe-08af-4891-8fe9-2beb0520ec16,1920267127,Credit Card,2000-07-19,Active
b19b5c64-6d87-42cb-9a4c-47fe8683a62f,4172021542,Savings,2021-08-18,Suspended
b882a093-8142-4344-ab2e-b5240f3c7894,8672789322,Savings,2002-04-24,Active
1fb45c98-a873-4426-9728-7632b373eeb4,7336032101,Savings,2009-03-28,Active
04a8292d-8420-4a78-9b37-883cc2f5a8b9,2420265617,Checking,2018-12-17,Suspended
70b85081-e005-4459-8b9d-83b46e5dbedb,215944424,Credit Card,2016-11-12,Active
159a66ae-5da5-40dc-8a85-e87f5a544146,3363736547,Loan,2008-12-07,Suspended
d0e9a3f1-6f74-435b-bafa-b5f95edc4186,7394847365,Checking,2017-01-23,Closed
813038e0-88a2-4015-b01e-c871f0813789,4597401498,Loan,2003-11-18,Closed
ef86b484-e442-4773-8ab8-9643832f7eea,6991452979,Credit Card,2002-12-26,Active
d675d102-52ab-41ec-8472-44c07f05dd5b,9958142402,Credit Card,2012-10-08,Suspended
717b94f0-ebd2-4347-bf76-a6375c1e5411,3869842564,Checking,2017-12-09,Active
8d222622-aac5-4c1b-83df-4ed4597995dc,163724634,Credit Card,2009-12-14,Closed
631724a3-d3a0-4afb-a62f-8ed2e5dfc01b,3304144708,Savings,2010-03-18,Closed
3bbc54ab-ad42-4af6-bc04-e24b8eede2b2,2547552312,Loan,2005-06-15,Suspended
e2b09459-7a32-4f1a-a958-08ac0dd2b39b,5637236548,Loan,2002-11-05,Suspended
f0132303-7031-47fb-9cb6-3570546bcaae,7616754115,Checking,2019-05-06,Active
859411e4-65ca-41f1-afb6-ec69c451a0f3,7953020213,Checking,2014-04-24,Suspended
10f68fa3-ad6e-4f73-b05d-9f581499ceb6,2446185330,Loan,2009-02-10,Suspended
372be846-fd21-4fca-9abb-55b6265bb8af,9665721519,Loan,2004-07-28,Suspended
5f1f00d0-cc33-4177-aa4c-da62bcce2100,3813296710,Checking,2021-10-19,Active
b0fc67e8-57d3-4ddf-954b-196354238dfc,9429138430,Loan,2000-03-24,Suspended
75071e95-7b80-4eb2-a2c9-c9a8b61659f7,7990734115,Loan,2003-06-03,Closed
efd697eb-7d97-49d6-9672-9e592b738008,5581234870,Savings,2002-10-16,Active
7ad5ba46-86bc-496a-92d6-d782a20c7400,4532714825,Credit Card,2009-08-05,Suspended
b80c824c-591c-453d-bd13-a5982e73f4af,6628905079,Savings,2022-01-02,Suspended
1b58ae08-0040-41b0-abb8-266e30e2ef58,1717845533,Checking,2015-03-06,Closed
9e8d2c04-d289-4bc8-a45c-f907b9c6db05,670715205,Loan,2015-10-09,Suspended
fa888301-3b78-48a4-aa2b-c9b70d577961,7298647768,Checking,2000-07-27,Active
b8ba4708-c20e-4906-a40a-7cc8d617184c,3821210942,Credit Card,2008-08-01,Closed
253b04b1-741b-4725-a5cb-9cff95abe335,9548823692,Checking,2018-05-31,Suspended
44b0e8b3-fd4e-4087-9252-56d3480006b6,8661801615,Loan,2022-02-19,Suspended
5e6761c9-1df6-48e1-bae2-9efd85d1ef82,5255301459,Savings,2004-01-10,Closed
f0f702d9-dadc-44ef-83d4-c47ea9806afb,816714933,Checking,2011-09-01,Active
fe71fef2-afe0-42f6-b68e-7295c5ff8b27,8836267215,Savings,2017-09-09,Closed
49c2dd4d-6b16-48ce-aae2-c8f2c41daaf2,697332234,Credit Card,2017-01-26,Closed
4f7cdb56-82b7-4f6b-81d7-e9214dba2ca9,559506748,Checking,2006-03-30,Closed
0af01af7-111f-4070-a914-ef5f2f19195d,5848568515,Credit Card,2000-02-27,Active
4ffc8a6d-f2fa-49fc-be70-0698832e5352,7677154987,Loan,2003-11-20,Closed
557d4cc2-78a3-47e5-976a-b80790618887,7054520448,Savings,2015-04-17,Suspended
4788e25e-8439-419e-adb0-6359729691c7,9567174811,Credit Card,2006-03-30,Suspended
a8e38578-e758-4e05-95d5-c1b8be80a0ce,6375935373,Savings,2020-08-04,Suspended
3fdb4c31-bbb2-4b55-92e5-833791d062bc,6899275613,Credit Card,2015-01-30,Closed
7873d06c-20d1-4bca-ab4d-aebee1ded01b,3669543156,Checking,2011-12-17,Suspended
06a3b9d1-3e02-4b64-8f72-fa025c4a734a,794723521,Checking,2001-11-20,Closed
070fc57a-0ee2-4716-b78c-1b24e5dce41a,1996428339,Loan,2003-03-29,Suspended
4dee4e9e-e7c0-4e58-bd39-ad79e02fef40,2163054563,Checking,2015-01-04,Active
23baa050-79b6-4946-b94e-5f9a194cedea,2530026030,Loan,2016-09-03,Closed
73637149-41ab-4002-9e2c-9a1ae48de3c9,7376297350,Savings,2020-01-27,Active
51327a15-ce7f-46db-a9f2-3b59637cdc48,2848373659,Checking,2009-12-24,Suspended
89e09aeb-5e0d-4f06-bc7f-875e4bbd2fcf,5029193632,Loan,2008-06-01,Closed
cc0cc131-48ab-4d59-9ca5-62459ae6e89d,8831965880,Loan,2000-05-27,Suspended
66e4f652-43ee-42c6-9d1f-a7608c189a81,8315492150,Checking,2011-04-22,Closed
0d856ae9-a5f9-4174-a2ec-c714cbdf85fa,2236111821,Savings,2015-08-11,Closed
ce0d796e-5833-4e8d-9742-9fc01e0140dc,750844291,Checking,2015-05-02,Active
27b989a5-9aae-467a-94ad-83acd77ba2d4,9575486539,Loan,2020-03-15,Active
23fe2444-43a0-439e-8239-d5b57b5621b9,5654219348,Loan,2016-07-24,Closed
d1c21961-85e9-4e60-b495-ca0a95018341,6015412321,Loan,2014-03-22,Active
05a71f7e-2b1c-4ccf-97f8-94785e56e909,9318421249,Savings,2020-07-07,Suspended
714ffcb5-ccb1-417f-89ef-8f6e76a7060f,6051448716,Credit Card,2021-11-14,Closed
15affca4-d546-44e8-8085-ad7e245d181b,3795648347,Loan,2010-07-26,Active
ebf37c46-7911-4b98-bd41-6fd17a7d3b36,5748567578,Checking,2016-01-14,Active
de56cf5c-c5d1-4d6d-ad55-e596012ab7a8,966811621,Savings,2007-01-04,Active
6e65d11a-073d-4f38-949a-52f3156ac819,9290815209,Loan,2019-03-22,Closed
1ee91c50-982f-4a1d-9481-72e318abaf60,7697881844,Credit Card,2000-11-14,Closed
564e8ae7-856d-4c73-a4a9-93ed110347d3,9340894137,Credit Card,2003-12-31,Active
d74f810b-e131-46d1-8499-a36fa3edb613,1561575017,Checking,2004-05-28,Suspended
f3981bec-21ea-47da-be4a-8295aea41ad9,4136971091,Savings,2011-03-30,Suspended
68913ce8-caa5-4f71-81f1-2a579903969a,586694389,Credit Card,2004-07-22,Closed
abe95976-3a4c-4720-93d8-06bd4d0cc026,3650899721,Credit Card,2022-03-13,Suspended
6636b32b-7bc8-41ac-8166-0d11f634f6b7,8637962093,Loan,2006-09-15,Suspended
9184aded-5bd4-43d0-b856-ee96f6b035ec,7801734661,Savings,2003-04-14,Suspended
0ae93fd3-f48a-4d05-b566-6e194bbab0f2,8679356365,Credit Card,2002-04-26,Suspended
ab3648fd-367c-4802-881d-06bb4f1eb09f,3524822705,Loan,2011-08-13,Suspended
146e71fd-4002-4422-89e1-b2807f67b821,1042607046,Loan,2007-05-05,Closed
38729bc4-cd58-4f65-be14-6b2a4b047098,7052321296,Loan,2003-01-16,Active
bce68793-7ac7-403f-8ac9-d7d6c7be2da9,3905611682,Savings,2011-11-20,Active
1a0d1409-7dba-4c3c-ad33-d9f555c5a55c,1415698570,Checking,2020-06-04,Suspended
d7782488-2584-44a3-baf8-87b5e9181c25,2341387457,Credit Card,2013-09-03,Suspended
8ef6b6a7-331b-4b82-876a-2bc5fe8eaccc,5369740230,Checking,2008-10-06,Closed
5c19271a-3574-4804-aa28-aa0e7775f041,376650179,Credit Card,2018-06-24,Suspended
df67449f-5a3d-44e2-91f1-a3c24d3946a8,7340454711,Checking,2008-12-03,Closed
dbb5e6d2-400c-4877-927a-44d1316f627f,8159417255,Credit Card,2017-09-04,Active
16378214-0c0a-4c8c-ab48-22d78ac91d85,250592259,Savings,2021-02-13,Suspended
cd6ab30c-56d4-45bf-a651-ef4d8e8e738e,897634759,Loan,2005-11-01,Active
d174f66a-c793-47a9-9994-6937f5c97e4b,589392625,Loan,2013-04-06,Suspended
a202f2cc-b9bb-43c9-bc96-54bffc3c498d,6637860654,Credit Card,2009-03-12,Active
cbf55f81-6d1d-4502-a84f-b24a8498a3c7,6016348944,Savings,2020-09-20,Closed
6565470f-bd8b-4d8f-ae92-d08f06e4a260,1420337678,Savings,2000-01-24,Suspended
130c29cf-e4a8-4550-a191-3f870bd683a0,4843860299,Checking,2005-12-23,Suspended
04e4b62f-31ec-494b-aaaf-899582aa0d0c,4413332496,Credit Card,2002-05-19,Suspended
32763668-45a1-4fb3-95c2-541409d02d39,4907200902,Checking,2014-12-24,Active
42ffd1d6-9b72-4a09-93bd-5524d78322a5,7834048393,Checking,2018-06-14,Suspended
0a49ae41-9b9c-4f87-b02c-d3778afa255e,6472288990,Credit Card,2020-04-30,Closed
39517b5c-f080-4908-a5ad-dc321ad5ba3c,8155361498,Savings,2008-07-20,Closed
cc069c74-8a51-443b-ad93-d9d1918d2667,475694335,Loan,2016-05-07,Active
770f98a9-c0f4-4b01-9424-b5c2d778aa8b,129558910,Credit Card,2015-09-11,Active
bc728137-df5f-440c-b5c0-82280c94a0a0,2053787879,Checking,2005-04-23,Active
49e94384-7f24-4f99-8add-146b4722c7de,1399353194,Savings,2022-04-09,Active
80e43bc2-0407-49c5-8343-4e8974ffd5e5,752348958,Savings,2016-09-23,Active
93cb4823-9485-4e4b-b2de-feb7092c2e96,1764437965,Checking,2004-12-15,Active
e483a7fc-7efb-48b7-ac12-4c652535208a,5209984004,Checking,2012-08-15,Suspended
56094314-954b-46a9-a248-07faa4de7e4d,5520336301,Savings,2002-10-14,Closed
19e68d85-8ee6-4bdb-a51f-31849bf789c4,7525147378,Checking,2020-02-17,Suspended
2b027364-8b1a-4f99-a108-4426ce84347f,1494777978,Loan,2017-09-11,Closed
de2d4c18-4b92-4856-b7cb-21d33ae73b46,6416186619,Loan,2000-01-27,Closed
90a65d93-b59c-4f96-b0e9-d855e6e1aaa1,4483132185,Credit Card,2022-12-02,Closed
f85cbd8f-3f95-427e-9787-70933d6c5196,8452471855,Savings,2009-10-28,Suspended
ccbbe92a-16b9-488a-bd8c-8063b6caee42,5238068252,Loan,2010-07-27,Closed
3708542a-1c4c-4767-a178-be6ea6216644,6572037829,Loan,2006-06-14,Closed
5516b575-29df-4bce-9ac1-080c4f7b9d99,5198031587,Savings,2012-11-03,Closed
19a06b7a-0c27-4096-a7a7-4025eef0896a,4299654965,Savings,2011-03-09,Suspended
84b0d9cd-53c3-43e8-9715-d666d35128cd,4282220987,Loan,2022-12-28,Active
1add79b6-0437-4ef2-b274-d8c0f611dc23,1048572685,Checking,2002-10-01,Active
276a4c7d-ceca-4673-8aad-de1b8bacd396,6384244015,Savings,2022-09-09,Closed
cbcbb32a-374e-4a26-8bf4-20398b3592d0,6091550306,Checking,2002-02-12,Suspended
7df5bd2c-6c73-4a2a-81a8-0f9f7bfd93e7,3859976293,Loan,2021-12-29,Closed
f1743d6c-2a37-4159-9734-3dab878f7888,4709155942,Checking,2016-04-21,Suspended
b7a9ac5b-f043-4747-b73c-5343cab43b58,8093851047,Checking,2007-04-16,Closed
87418d27-95fc-4e5d-8dfb-1ec31f880547,4416722717,Checking,2010-01-29,Suspended
ce0a10f9-3cd3-4f6c-8545-52780b0476a5,7678477638,Checking,2011-01-29,Closed
de6b5cfc-1bbc-43b2-8dfd-6ce0c3badd27,9996621110,Loan,2012-11-13,Closed
5486c888-f897-4ca7-aefc-2224086d2844,956798328,Loan,2015-06-17,Active
d8edfa59-a335-497f-a1f0-ff3f5fa9ad39,8776637732,Checking,2013-12-07,Active
9e10955c-c5c1-43bd-b414-a3eeb4987a4e,3698986954,Savings,2009-01-11,Active
7b634524-109a-45cf-abbb-cca5fd7f5993,4900675208,Savings,2018-05-14,Active
baf8f381-ecff-42b6-ba3d-3fb123db3319,9472922342,Checking,2011-11-15,Suspended
6bb10548-f0a6-41da-9d5a-5d9451903762,1142956963,Credit Card,2001-11-28,Closed
e5ed0668-3eef-4690-83db-6cc96f88b918,1259200491,Loan,2004-06-23,Suspended
4252522a-982b-4a8c-8a1c-e059b7e9bde7,8994015361,Savings,2021-03-05,Active
5d9791cf-c11e-48d5-8431-341e311f8eaa,6467960572,Savings,2016-05-17,Closed
c252f63a-d588-4200-bfd5-4c8d64d34187,221138288,Credit Card,2014-09-25,Suspended
f7786bfb-10a2-4cdf-ab4d-70641fab80cd,5555440131,Checking,2007-03-19,Active
bec3b955-0b6e-44de-8d6d-b8650beb310b,4527441399,Credit Card,2011-09-06,Closed
c6bf72fa-b13a-4090-ba4b-b27a014fd5ff,218535195,Loan,2001-04-03,Closed
d4de73a6-d3ec-4cd5-82db-06574dec987a,4132744178,Loan,2004-11-01,Closed
0bbe8301-bc64-431c-bd6f-cb0db4323521,6574549942,Loan,2010-03-21,Active
071639ab-c192-4b2a-bc01-12c93e959e91,8521462012,Loan,2018-04-24,Suspended
bac9eb97-7376-4e2a-b18c-53621a29131a,5864547389,Checking,2011-06-19,Active
89d28b80-e315-4b9f-888a-6bf4adf8dd4f,4915522761,Loan,2015-01-12,Closed
7f2552d1-5fab-4bc7-9cc6-d846c0f6c47d,8589384014,Loan,2008-07-17,Active
0ede63a8-e5d4-4321-ba42-20c70e5e8da9,7882932661,Credit Card,2015-12-22,Suspended
9e627e3b-bfda-4824-8d54-fbc717781866,6340811582,Credit Card,2005-09-08,Suspended
dd95a66d-6b0f-4e03-8846-5d5f1693ab00,6501022820,Loan,2008-10-28,Suspended
e997e3d2-b65e-4182-b5bd-0867912eec7c,1966439778,Credit Card,2017-12-17,Closed
4db6e736-eade-4b90-bd92-2b769276cdee,7152320385,Loan,2005-09-13,Closed
30ee35dc-50d3-4751-a180-5a22f9f728f2,2552143325,Checking,2016-05-09,Closed
1cec7884-0930-4a06-b864-5aefb1b4de69,4842008979,Savings,2014-09-27,Closed
6c76b78e-b472-4741-a4ad-1b8e6285bcec,8457643608,Checking,2015-05-31,Closed
eed9f8d8-71e3-4bbe-8e56-7f775a958efe,6449747718,Savings,2016-10-15,Active
b5f759ec-4e3e-4a6b-8867-38059a041ce7,8418163301,Credit Card,2005-03-09,Suspended
c4198862-c476-430a-982e-02ea20c9f4a0,2322261900,Credit Card,2012-07-31,Closed
932b4bfd-e7c9-43d9-aae0-2cc01020c728,164798303,Savings,2011-06-10,Active
1755faa4-d622-4df1-8b53-19d1bd5ed121,5593808418,Credit Card,2011-09-21,Closed
db786dba-e628-4808-a44e-18eb6bcc33ca,2513993497,Checking,2020-05-23,Active
e75ab479-05ef-4891-9eab-43ba867ec23a,8441276184,Checking,2019-07-04,Closed
bde92bab-8aec-4980-ad6d-44f5bb82cb68,9056670664,Loan,2013-08-01,Suspended
0d62c026-6ae5-452b-b448-34d3cc963f6b,3372651755,Savings,2015-10-31,Suspended
e77988d3-ed5a-4486-ad94-e6952400138f,3489419574,Loan,2019-09-22,Closed
d0761162-1ac3-4a02-a52b-97fba441963b,4212853651,Loan,2010-06-21,Closed
922c9eed-b37e-47a3-b6b4-1cd0ba3fe4eb,6183880934,Credit Card,2002-01-27,Active
7b1db96b-fa44-4925-8d13-30f83aa8ef64,322110224,Savings,2014-06-29,Suspended
6a3ee7a8-c320-4ba1-a6e8-2b60b4701a94,877047129,Loan,2007-11-01,Active
55b60111-cd5e-4e24-9bbc-6d22ddceaa32,3001332541,Loan,2005-04-06,Active
ef58c556-5f1e-4062-97d2-91cebbc3aa16,7571235467,Loan,2006-12-29,Suspended
ca9ba4d4-5a35-4b39-9479-db1badfc2062,8046310675,Credit Card,2019-01-06,Suspended
3fc1a110-6fed-45ee-8844-cd9aa7b4ac9d,7161096275,Credit Card,2005-08-29,Suspended
6dde7674-edd8-48c1-bad4-2b0d90ace629,6890342963,Credit Card,2021-04-13,Active
b7eab7b4-6970-45d6-98ec-2b42ea841611,3892127203,Checking,2018-12-16,Suspended
a34fa678-b1fb-4e4e-ac30-b9e917af9768,4779131971,Savings,2000-04-03,Suspended
d050f7c5-c2a9-45b3-8013-e95d506baabc,6047440159,Checking,2020-01-31,Suspended
258c48ad-31de-451b-9433-fdea2d8ccb16,3099177537,Savings,2016-02-11,Active
0ed8ddc2-0e2d-4a18-825e-c900e00546f7,9955779268,Loan,2000-05-02,Suspended
fc766b55-dfb1-46c2-ab65-92c48dff3480,7999127146,Loan,2019-11-21,Active
93b3b410-6c39-4dea-b3cb-9dd5c81ecab9,1921211145,Credit Card,2013-06-11,Suspended
f159cc16-9148-4b9f-bf12-c4a463ab9bf9,982690689,Loan,2014-08-22,Active
d152f1e5-c719-49d9-8767-8fbc125fda95,7194741331,Loan,2014-12-25,Active
597e2074-cd62-430a-9887-0de94b33fc07,4943153076,Savings,2012-09-24,Active
